H_L0.1_weight,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L3_covariance,HH_L3_pcc,HH_L1_std,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_std,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_std,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L3_variance,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L1_pcc,HpHp_L0.1_radius,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,type,client_id
0.39360175,0.11616561,0.21977687,0.13005295,0.38159412,0.46982324,2.67E-05,5.30E-10,0.34851477,0.4641461,0.010316004,9.05E-05,0.38961926,0.4486558,0.014527741,0.00020281647,0.43765217,0.46403483,4.05E-22,1.45E-10,0.28892884,0.00029124264,0.09287536,0.00019013535,0.00074782775,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,0
0.71647143,0.72344637,0.24368845,0.1217558,0.38159412,0.46982324,1.02E-07,7.68E-15,0.34851477,0.4641461,0.0032167179,8.80E-06,0.38961926,0.4486558,0.0060622054,3.53E-05,0.43765217,0.46403483,1.19E-22,1.53E-22,0.5862319,3.77E-09,0.64125186,9.59E-06,3.77E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,2
0.0014392114,0.0016090968,0.015111019,0.02108701,0.38159412,0.46982324,0.0008089517,4.88E-07,0.34851477,0.4641461,0.011540603,0.000113302645,0.38961926,0.4486558,0.008973726,0.0020327468,0.43779817,0.5181469,4.05E-25,2.80E-19,9.24E-05,5.64E-17,0.00013335836,4.08E-06,1.63E-05,0.43570697,0,0.4486267,0,0,0.011347517,0,0.58125275,0.47003502,0,4
0.37005255,0.35598692,0.0056162723,0.00010794528,0.38159412,0.46982324,5.19E-05,2.00E-09,0.34851477,0.4641461,0.0006782423,3.91E-07,0.38961926,0.4486558,0.00072806294,5.09E-07,0.43765217,0.46403483,1.44E-20,1.40E-20,0.2592101,8.29E-08,0.25504917,3.03E-05,0.000119107404,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,3
0.009380963,0.0019265566,0.05590737,0.07610244,0.3690571,0.43265948,0.3384511,0.17010318,0.32957366,0.4095089,0.33842495,0.19996351,0.36825404,0.39159936,0.32307342,0.2075039,0.44495264,0.4719833,1.71E-18,2.12E-18,0.010264234,9.33E-18,0.0017971857,7.87E-10,7.29E-17,0.4986276,0.18305045,0.510719,0.0003753051,0.35704756,0.1955912,0.19159597,0.6265411,0.5297757,0,4
0.000861629,0.0015035335,0.013433805,0.017014667,0.38159412,0.4698232,0.0012157947,8.49E-05,0.34851474,0.46317,0.03213224,0.0009368619,0.3896396,0.46189183,0.04964972,0.022134518,0.43825957,0.47639793,1.10E-20,7.75E-19,0.0008341,1.35E-16,0.001492247,0.00038782315,0.0015519608,0.43570697,1.33E-15,0.4486267,0.0012859887,0.020176373,0.04935952,0.020112032,0.5813071,0.47346243,0,0
0.38206246,0.3889749,0.0058365003,0.00010716538,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826656,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3,0
0.2630229,0.36202794,1.52E-05,1.54E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826633,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,2
0.49102187,0.5938056,0.21468969,0.13125145,0.38159412,0.46982324,0.01959151,0.00028595113,0.34851477,0.4641461,0.016044937,0.00021900755,0.38961926,0.4486558,0.013371223,0.00017181036,0.43765217,0.46403483,1.42E-21,1.22E-21,0.35291395,1.85E-14,0.46376067,3.71E-06,1.46E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,0
0.0009672547,0.0015312082,0.008240142,0.0007484711,0.38159412,0.46982324,3.21E-06,3.71E-07,0.34851477,0.4635817,0.0070636272,9.24E-05,0.38961965,0.45081952,0.010278396,0.00014986323,0.43767217,0.49178794,1.16E-30,1.29E-21,0.00012039783,3.47E-17,0.00037224256,4.96E-09,5.41E-17,0.43511334,9.97E-05,0.45079026,0.0012905644,0.010239684,0.028202344,0.0001498341,0.5812691,0.4974771,0,3
0.4512841,0.48602268,0.21332319,0.13154158,0.38159412,0.46982324,0.00035692935,9.49E-08,0.34851477,0.4641461,0.011120559,0.00010520497,0.38961926,0.4486558,0.014385097,0.00019885323,0.43765217,0.46403483,1.17E-21,1.51E-21,0.3237416,1.48E-09,0.3771853,1.40E-05,5.51E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,3
0.48510435,0.5846595,0.21469715,0.13124985,0.38159412,0.46982324,0.01294308,0.00012480479,0.34851477,0.4641461,0.013931247,0.00016510607,0.38961926,0.4486558,0.013087829,0.00016460473,0.43765217,0.46403483,1.84E-21,2.09E-21,0.3537227,4.44E-14,0.45662683,4.12E-06,1.62E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,2
0.22642767,0.2724132,7.35E-05,3.76E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982663,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,4
0.7010659,0.8210494,0.24992494,0.12759942,0.38159412,0.46982324,2.23E-08,3.70E-16,0.34851477,0.4641461,0.0024894227,5.27E-06,0.38961926,0.4486558,0.005851502,3.29E-05,0.43765217,0.46403483,2.00E-22,2.29E-22,0.56778693,4.47E-11,0.72868526,5.40E-06,2.12E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,3
0.3072974,0.06794198,0.2198546,0.13002948,0.38159412,0.46982324,0.002032338,3.08E-06,0.34851477,0.4641461,0.01802555,0.000276414,0.38961926,0.4486558,0.019822862,0.0003776068,0.43765217,0.46403483,4.88E-15,8.39E-07,0.2242148,0.0008894488,0.05435377,0.00035411897,0.0013925632,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,2
0.003421332,0.0008488936,0.044936378,0.05371574,0.38595966,0.48750567,0.3025972,0.17524375,0.32556117,0.39343944,0.291752,0.25960234,0.3554109,0.3599679,0.2715369,0.26356095,0.42068708,0.44544438,1.34E-18,1.30E-17,0.0041413545,4.02E-17,0.00079681445,2.35E-09,2.12E-16,0.5586336,0.15365939,0.5672711,0.00030026367,0.36419657,0.18383168,0.16083694,0.65285367,0.5839361,0,1
0.3803783,0.23327509,0.18418503,0.13426815,0.38159412,0.46982324,0.037702326,0.001058991,0.34851477,0.4641461,0.019535039,0.00032464718,0.38961926,0.4486558,0.019290337,0.0003575911,0.43765217,0.46403483,2.14E-21,2.41E-21,0.236073,7.07E-06,0.15633903,7.63E-05,0.00030024647,0.43570697,4.64E-16,0.4486267,0.5416464,9.70E-08,0.3503546,9.11E-15,0.58125275,0.47003502,5,1
0.72142065,0.6524198,0.00808322,7.89E-05,0.38159412,0.46982324,0.00014965762,1.67E-08,0.34851477,0.4641461,0.0002669537,6.06E-08,0.38961926,0.4486558,0.00027451743,7.24E-08,0.43765217,0.46403483,9.95E-23,1.30E-22,0.684258,4.57E-08,0.67271614,1.19E-05,4.69E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,3
0.001069302,0.0015196459,0.008470512,0.00089049526,0.38159412,0.46982327,0.0046903733,1.64E-05,0.34851477,0.46530855,0.03514807,0.0011084517,0.38966948,0.47740373,0.033062335,0.001241733,0.4379167,0.51064676,9.02E-18,9.09E-18,0.0010652192,6.34E-18,0.0015916209,8.49E-10,6.17E-18,0.43570697,4.70E-05,0.44862318,0.0013852821,0.0010697043,0.040132303,0.0004347024,0.5812521,0.46468917,0,2
0.71541846,0.8216434,0.24444684,0.12141979,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826649,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,2
0.004728738,0.0030934943,0.053366963,0.0712551,0.34004885,0.36234415,0.26012808,0.31776315,0.3069731,0.35737145,0.29961243,0.3356474,0.36629686,0.3972338,0.328871,0.2653846,0.43269718,0.45946375,3.51E-17,3.63E-17,0.0038722642,3.15E-17,0.0025752694,4.22E-10,5.27E-17,0.43570697,3.19E-05,0.4486267,7.51E-05,0.005873705,0.02968981,3.34E-05,0.58125275,0.47003502,0,0
0.58536536,0.15734321,0.008048021,7.89E-05,0.38159412,0.46982324,1.75E-05,2.28E-10,0.34851477,0.4641461,0.0002706641,6.23E-08,0.38961926,0.4486558,0.00031889067,9.77E-08,0.43765217,0.46403483,6.29E-23,5.12E-10,0.55607116,0.00018702661,0.16195762,0.00011137616,0.00043809347,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,0
0.3950929,0.5976119,0.21252416,0.13169919,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826651,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,4
0.001304183,0.0015976806,0.008234226,0.00083026127,0.38159406,0.46449807,0.030391887,0.0006912375,0.3485125,0.4607069,0.03915615,0.0014333703,0.3896246,0.45076135,0.031993024,0.0012016515,0.43774453,0.4805068,3.22E-18,3.03E-18,0.0012099531,4.97E-18,0.0016574889,7.98E-10,5.97E-18,0.43570697,0.00030300746,0.44856283,0.0013739419,0.0018954768,0.039570868,0.00048223088,0.5812533,0.47255784,0,0
0.36601353,0.4127935,0.2151815,0.13867095,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826662,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1,4
0.22337951,0.2564669,7.64E-05,3.88E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982663,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,2
0.48974383,0.24981053,0.21438175,0.13131608,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,0
0.7130305,0.9862022,0.24431098,0.12147986,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266506,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,2
0.0014304385,0.001692746,0.010819278,0.0013343631,0.38159412,0.46998692,0.01819699,0.0002475091,0.34851748,0.476717,0.035962205,0.0012067074,0.3897058,0.48948178,0.040247925,0.001716612,0.43770576,0.47145307,3.48E-18,3.54E-18,0.0014082418,5.19E-18,0.0018024171,7.01E-10,1.60E-14,0.4859441,0.000305741,0.5018107,0.0016310512,0.0050353264,0.03986532,0.00048936164,0.5812905,0.5311663,0,4
0.21904908,0.3009422,7.43E-05,3.72E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826631,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,4
0.21862724,0.17146134,7.71E-05,4.04E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266286,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,4
0.0012067559,0.0016044858,0.007951227,0.00072588166,0.38159412,0.46982324,0,7.23E-19,0.34851477,0.4641461,1.41E-09,2.38E-18,0.38961926,0.4486558,1.41E-09,4.24E-18,0.43765217,0.46403483,0,4.71E-29,1.99E-05,2.75E-20,9.12E-05,0.00058690633,0.002304609,0.43570697,2.57E-18,0.4486267,0.00031618655,1.40E-09,0.017626109,4.24E-18,0.58125275,0.47003502,0,4
0.35588488,0.2715169,0.22202021,0.13722305,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826661,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1,0
0.704428,0.54238886,0.25058776,0.1272966,0.38159412,0.46982324,0.00066500943,3.29E-07,0.34851477,0.4641461,0.007921623,5.34E-05,0.38961926,0.4486558,0.0071484004,4.91E-05,0.43765217,0.46403483,5.45E-23,8.31E-23,0.57910717,4.11E-07,0.48266113,2.03E-05,8.01E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,0
0.43408132,0.18798786,0.21570496,0.13102637,0.38159412,0.46982324,0.012276216,0.00011227552,0.34851477,0.4641461,0.01435956,0.00017541443,0.38961926,0.4486558,0.013789979,0.00018274027,0.43765217,0.46403483,1.62E-21,3.95E-17,0.30992922,6.06E-05,0.14750902,0.000103055376,0.00040536726,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,4
0.00050224207,0.00048238656,0.02153214,0.022147048,0.38159412,0.46982324,1.72E-05,2.22E-10,0.34851477,0.4641461,0.007894653,0.00033352748,0.3896154,0.43839982,0.24169968,0.16604406,0.44737408,0.47928938,0,2.92E-22,4.16E-05,8.23E-17,0.0002212003,9.04E-09,5.39E-16,0.43570697,0,0.4486267,0,0,0.009219858,0,0.58125275,0.47003502,0,0
0.8107836,0.84147006,0.008107818,7.77E-05,0.38159412,0.46982324,2.23E-05,3.70E-10,0.34851477,0.4641461,0.00021297351,3.86E-08,0.38961926,0.4486558,0.0002547126,6.23E-08,0.43765217,0.46403483,1.61E-22,1.00E-22,0.7847657,1.54E-10,0.8730288,5.27E-06,2.07E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,1
0.708937,0.5384647,0.2501385,0.12750193,0.38159412,0.46982324,0.0011011632,9.03E-07,0.34851477,0.4641461,0.00833498,5.91E-05,0.38961926,0.4486558,0.007216211,5.00E-05,0.43765217,0.46403483,1.27E-22,1.35E-22,0.57711995,4.55E-07,0.47831059,2.07E-05,8.16E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,1
0.7137111,0.853717,0.24449536,0.12139802,0.38159412,0.46982324,1.05E-07,8.23E-15,0.34851477,0.4641461,0.003233361,8.89E-06,0.38961926,0.4486558,0.006181148,3.67E-05,0.43765217,0.46403483,5.97E-23,1.12E-22,0.5903671,1.30E-11,0.75923204,4.60E-06,1.81E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,4
0.34687448,0.14923972,0.20902573,0.13966347,0.38159412,0.46982324,0.0006080454,2.75E-07,0.34851477,0.4641461,0.023679068,0.00047699327,0.38961926,0.4486558,0.025498893,0.00062481256,0.43765217,0.46403483,1.22E-21,9.03E-18,0.25418195,6.27E-05,0.11087226,0.00013485423,0.0005304307,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,0
0.00027478565,0.00050841103,0.01742717,0.008391918,0.38159412,0.46982324,2.12E-08,0.00016119597,0.34851477,0.4641461,0.004410019,0.0015279761,0.38962334,0.45757326,0.15385939,0.06807762,0.44049433,0.4749677,0,6.16E-26,2.91E-05,1.75E-16,0.00021468951,9.13E-09,4.10E-16,0.43570697,1.28E-18,0.4486267,0.00034473126,9.90E-10,0.017626109,1.34E-18,0.58125275,0.47003502,0,2
0.41853777,0.6031059,0.21373157,0.13145448,0.38159412,0.46982324,0.0006829003,3.47E-07,0.34851477,0.4641461,0.01361204,0.00015762661,0.38961926,0.4486558,0.01333711,0.00017093481,0.43765217,0.46403483,5.10E-22,9.12E-22,0.3007736,7.99E-19,0.46891883,1.32E-06,5.20E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,2
0.21943954,0.2985793,7.43E-05,3.73E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826631,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,2
0.72044504,0.35425827,0.008028383,8.01E-05,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266554,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3,2
0.00040838323,0.00047623363,0.012865855,0.004028601,0.38159412,0.46982324,0,1.44E-18,0.34851477,0.4641461,0.00044262284,1.67E-07,0.38961926,0.44863194,0.012727473,0.00015566747,0.43765098,0.44866908,0,7.74E-31,6.98E-06,7.86E-19,8.39E-05,2.18E-08,4.53E-16,0.43570697,1.81E-07,0.44860283,0.0002907195,0.012679537,0.032647066,0.00015563723,0.58125174,0.45484146,0,3
0.30881035,0.07558432,0.22035366,0.1298984,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,3
0.0011098621,0.0016374101,0.030151276,0.07531695,0.38159412,0.46982318,0.0006828937,1.32E-05,0.34851474,0.46271917,0.009628493,0.00014207662,0.38961506,0.43352142,0.010220289,0.00015388634,0.43765482,0.46761045,1.61E-25,1.96E-19,0.0002320881,4.09E-17,0.0003841283,4.79E-09,4.91E-17,0.43420613,0.00015331173,0.4334933,0.0013317722,0.010181797,0.028302092,0.00015385644,0.5812549,0.4735706,0,2
0.22370373,0.31799936,7.24E-05,3.60E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826633,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,4
0.72429377,0.6524227,0.008080537,7.90E-05,0.38159412,0.46982324,0.00015700927,1.84E-08,0.34851477,0.4641461,0.00026815783,6.12E-08,0.38961926,0.4486558,0.0002747119,7.25E-08,0.43765217,0.46403483,1.04E-22,1.34E-22,0.6854918,4.61E-08,0.6724901,1.19E-05,4.70E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,3
0.25976372,0.24900062,1.62E-05,1.64E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826629,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,4
0.0010665772,0.001579302,0.008358604,0.00079892675,0.38159412,0.46981728,0.011669943,0.00010146054,0.34851465,0.45829466,0.011392824,0.00015879243,0.38962147,0.4555117,0.010412222,0.00016040949,0.43767828,0.49806315,3.95E-17,4.03E-17,0.00027017816,5.66E-17,0.0003795686,4.86E-09,5.32E-17,0.42955238,0.0001713494,0.45548213,0.0013159638,0.010373007,0.028672632,0.00016037832,0.5812741,0.50368196,0,3
0.45837536,0.31124005,0.21437904,0.13131845,0.38159412,0.46982324,0.044482533,0.0014741274,0.34851477,0.4641461,0.02182703,0.00040529604,0.38961926,0.4486558,0.0158489,0.00024138225,0.43765217,0.46403483,2.04E-22,5.33E-22,0.3299805,2.57E-06,0.24275461,4.59E-05,0.00018073955,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,2
0.43370312,0.4051517,0.2129022,0.13907325,0.38159412,0.46982324,0.000939027,6.57E-07,0.34851477,0.4641461,0.022208948,0.0004196034,0.38961926,0.4486558,0.026819516,0.00069120835,0.43765217,0.46403483,1.01E-21,1.16E-21,0.30261892,3.74E-09,0.30663556,1.88E-05,7.38E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,3
0.36665258,0.43704477,0.20592248,0.14005661,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826662,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1,1
0.71895707,0.8778652,0.24390306,0.12166132,0.38159412,0.46982324,2.72E-05,5.52E-10,0.34851477,0.4641461,0.0057029207,2.77E-05,0.38961926,0.4486558,0.006682295,4.29E-05,0.43765217,0.46403483,1.64E-22,1.17E-22,0.5829735,2.78E-12,0.7788256,3.84E-06,1.51E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,0
0.72656244,0.82802635,0.24394096,0.12164456,0.38159412,0.46982324,0.00017619462,2.31E-08,0.34851477,0.4641461,0.0068197455,3.96E-05,0.38961926,0.4486558,0.0067709778,4.41E-05,0.43765217,0.46403483,1.72E-22,2.35E-22,0.5916703,5.77E-11,0.73472494,5.52E-06,2.17E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,2
0.001006475,0.0015852607,0.007945054,0.00080935576,0.38159412,0.46982324,4.79E-05,8.10E-06,0.34851477,0.46414486,0.023815112,0.0007338702,0.38960728,0.44056895,0.031815406,0.0012017356,0.43782017,0.49383068,1.68E-21,1.22E-18,0.0008199604,7.54E-18,0.0016137856,8.32E-10,6.31E-18,0.43570697,8.25E-05,0.44862545,0.0012931539,0.0014560884,0.040224116,0.00042834514,0.5812516,0.46324906,0,2
0.724117,0.33857286,0.007075566,9.58E-05,0.38159412,0.46982324,1.46E-06,1.58E-12,0.34851477,0.4641461,0.00017088349,2.48E-08,0.38961926,0.4486558,0.00021702623,4.53E-08,0.43765217,0.46403483,1.57E-22,1.50E-19,0.6078669,1.88E-05,0.307259,4.71E-05,0.00018516145,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,3
0.7316898,0.36294487,0.007054358,9.61E-05,0.38159412,0.46982324,2.68E-07,5.34E-14,0.34851477,0.4641461,0.00014413285,1.77E-08,0.38961926,0.4486558,0.00020638335,4.09E-08,0.43765217,0.46403483,2.42E-22,5.28E-21,0.6076901,1.34E-05,0.32838655,4.26E-05,0.00016744525,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,4
0.33935288,0.37134346,0.1848773,0.13427673,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826671,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5,3
0.71126056,0.48830044,0.2504315,0.12736814,0.38159412,0.46982324,2.73E-08,5.55E-16,0.34851477,0.4641461,0.0025187237,5.40E-06,0.38961926,0.4486558,0.0059057157,3.35E-05,0.43765217,0.46403483,8.38E-23,1.43E-22,0.58252877,1.25E-06,0.43424445,2.53E-05,9.95E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,0
0.7176332,0.9049437,0.24445763,0.12141472,0.38159412,0.46982324,0.0012735669,1.21E-06,0.34851477,0.4641461,0.008262141,5.81E-05,0.38961926,0.4486558,0.0069445646,4.63E-05,0.43765217,0.46403483,1.16E-22,1.60E-22,0.5934756,3.20E-13,0.80468035,3.00E-06,1.18E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,4
0.23208115,0.27963117,7.41E-05,3.85E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266304,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,2
0.37450102,0.44221324,0.2023086,0.14041944,0.38159412,0.46982324,0.051820192,0.0020005712,0.34851477,0.4641461,0.03893862,0.0012898647,0.38961926,0.4486558,0.02902243,0.0008094212,0.43765217,0.46403483,1.67E-21,2.64E-21,0.20327273,1.01E-10,0.3180968,1.21E-05,4.77E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,0
0.7060459,0.45063147,0.24384561,0.1216873,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826648,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,2
0.002719572,0.0009500871,0.02857756,0.024967752,0.33633828,0.37734827,0.28869942,0.4068388,0.30536154,0.3758644,0.28746545,0.45764902,0.34677145,0.36494616,0.26079282,0.42814127,0.4166515,0.4454755,2.31E-17,2.41E-17,0.0020085403,1.43E-16,0.00040091766,5.15E-09,5.15E-16,0.43570697,0.15482117,0.4486267,0.00015013842,0.4091326,0.15394787,0.1620423,0.58125275,0.47003502,0,1
0.00038916347,0.00038653534,0.012094779,0.0016390729,0.38159412,0.4698233,0.0005408679,0.00016088737,0.3485148,0.46686608,0.007963489,0.0015442783,0.38972455,0.57574123,0.058289975,0.008313318,0.4406763,0.55298907,1.96E-24,1.26E-18,0.00017554675,2.68E-16,0.00018021531,1.06E-08,3.05E-16,0.43570697,1.28E-18,0.4486267,0.00037884834,0,0.017626109,9.50E-19,0.58125275,0.47003502,0,4
0.70194596,0.46078858,0.2506914,0.12724967,0.38159412,0.46982324,9.90E-08,7.31E-15,0.34851477,0.4641461,0.0032392794,8.93E-06,0.38961926,0.4486558,0.006228411,3.73E-05,0.43765217,0.46403483,7.29E-23,9.60E-23,0.5775687,2.07E-06,0.410207,2.81E-05,0.000110674715,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,0
0.7186601,0.2883721,0.0070439903,9.64E-05,0.38159412,0.46982324,4.75E-05,1.68E-09,0.34851477,0.4641461,0.00024421897,5.07E-08,0.38961926,0.4486558,0.00024402497,5.72E-08,0.43765217,0.46403483,1.96E-22,1.60E-16,0.59635526,3.83E-05,0.26051405,5.95E-05,0.00023410021,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,2
0.22003524,0.27276966,7.32E-05,3.75E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982663,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,1
0.7354757,0.40883657,0.00708508,9.58E-05,0.38159412,0.46982324,9.24E-09,6.36E-17,0.34851477,0.4641461,0.00010096634,8.67E-09,0.38961926,0.4486558,0.00018745198,3.38E-08,0.43765217,0.46403483,1.43E-22,2.24E-22,0.6204236,6.55E-06,0.37149045,3.51E-05,0.00013813356,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,0
